VNUM	LOCALE_NAME
901	Duch Martwego Ciała
902	Zarażony Pies
903	Zarażony Człowiek
904	Zarażony Miecznik
905	Zarażony Włócznik
906	Zarażony Łucznik
907	Zarażony Przyw.
931	Zły Duch Martwego Ciała
932	Zły Zarażony Pies
933	Zły Zarażony Człowiek
934	Zły Zarażony Miecznik
935	Zły Zarażony Włócznik
936	Zły Zarażony Łucznik
937	Zły Zarażony Przyw.
991	Zarażone Jajo
992	Nosiciel Plagi
993	Olbrzymi Nosiciel Plagi
1001	Demon Żołnierz
1002	Demon Łucznik
1003	Demon Włócznik
1004	Demon Szaman
1031	Podły Demon Żołnierz
1032	Podły Demon Łucznik
1033	Podły Demon Włócznik
1034	Podły Demon Szaman
1035	Duch Żalu
1036	Duch Chaosu
1037	Podły Demon Przyw.
1038	Mistrz Czaszk. Miecza
1039	Latająca Czaszka
1040	Nieśm. Duch
1041	Demoniczna Bestia
1061	Brutalny Demon Żołnierz
1062	Brutalny Demon Łucznik
1063	Brutalny Demon Włócznik
1064	Brutalny Demon Szaman
1065	Brutalny Duch Żalu
1066	Brutalny Duch Chaosu
1067	Brutalny Demon Przyw.
1068	Duchowy Mistrz Miecza
1069	Brutalna Lataj. Czaszka
1070	Nieśm. Duch
1071	Demoniczna Bestia
1091	Król Demonów
1092	Elit. Król Demonów
1093	Umarły Rozpruwacz
1094	Elit. Podły Król Demonów
1095	Niebieska Śmierć
1096	????
1101	Zaczarowany Lód
1102	Lodowy Wieloryb Zab.
1103	Lodowy Robak
1104	Lodowy Lew
1105	Mroźny Lodowy Człowiek
1106	Yeti
1107	Lodowy Golem
1131	Podziemny Kawał Lodu
1132	Podziemny Lodowy Zabójca
1133	Podziemny Lodowy Robak
1134	Podziemny Lodowy Lew
1135	Podziemny Lod. Człowiek
1136	Podziemne Yeti
1137	Podziemny Lodowy Golem
1151	Lodowy Diabeł
1152	Rogaty Zab. Wieloryb
1153	Lodowy Robak
1154	Seol-Gu
1155	Lodowy Człowiek
1156	Lodowy Gigant
1157	Lodowy Golem
1171	Wredny Zaczarowany Lód
1172	Wredny Lod. Wielor. Zab.
1173	Wredny Lodowy Robak
1174	Wredny Lodowy Lew
1175	Wredny Lodowy Człowiek
1176	Wredny Yeti
1177	Wredny Lodowy Golem
1191	Lodowa Wiedźma
1192	Silna Lodowa Wiedźma
1301	Drzewny Żabi Żołnierz
1302	Drzewny Żabi Przyw.
1303	Straszydło
1304	Zjawa Żółt. Tygrysa
1305	Ropuszy Generał
1306	Elit. Zjawa Żółt. Tygr.
1307	Elit. Zjawa Żółt. Tygr.
1308	NoNAme
1309	NoNAme
1310	NoNAme
1331	Duży Drzewny Żabi Żołn.
1332	Duży Drzewny Żabi Przyw.
1333	Duże Straszydło
1334	Duża Zjawa Żółt. Tygr.
1335	Zły Ropuszy Generał
1401	Niszczyciel
1402	Wojownik z Toporem
1403	Tysięczny Wojownik
1501	Skalny Golem
1502	Kamienny Golem
1503	Olbrzymi Skalny Golem
1601	Ogr Wojownik
1602	Ogr Rzeźnik
1603	Ogr Szaleniec
1901	Dziewięć Ogonów
1902	Elit. Dziewięć Ogonów
1903	Elit. Dziewięć Ogonów
1904	NoNAme
1905	NoNAme
1906	NoNAme
2001	Młody Pająk
2002	Trujący Pająk
2003	Czerw. Trujący Pająk
2004	Szpon. Pająk
2005	Pająk Żołnierz
2031	Młody Trujący Pająk
2032	Śmiert. Trujący Pająk
2033	Zły Czerw. Truj. Pająk
2034	Szpon. Trujący Pająk
2035	Trujący Pająk Żołnierz
2036	Elit. Truj. Pająk Żołn.
2051	Podły Młody Truj. Pająk
2052	Podły Śm. Truj. Pająk
2053	Podły Czerw. Truj. Paj.
2054	Podły Szpon. Truj. Pająk
2055	Podły Truj. Pająk Żołn.
2061	Mały Trujący Pająk
2062	Śmiert. Trujący Pająk
2063	Czerw. Śmier. Truj. Paj.
2064	Szpon. Trujący Pająk
2065	Trujący Pająk Żołnierz
2071	Best. Młody Truj. Pająk
2072	Best. Śmiert. Truj. Paj.
2073	Best. Czerw. Truj. Paj.
2074	Best. Szpon. Truj. Paj.
2075	Best. Truj. Pająk Żołn.
2076	Best. Silny Truj. Pająk
2091	Królowa Pająków
2092	Baronówna Pająków
2093	Elit. Królowa Pająków
2094	Król Pająków
2095	Pajęcze Jajo
2101	Pustynny Lis
2102	Pustynne Lataj. Oko
2103	Król Skorpion
2104	Młody Człowiek Skorpion
2105	Skorpion Łucznik
2106	Wężowy Miecznik
2107	Wężowy Łucznik
2108	Pustynny Zawadiaka
2131	Best. Człowiek Skorpion
2132	Skorpion Łucznik
2133	Wężowy Miecznik
2134	Wężowy Łucznik
2135	Pustynny Zawadiaka
2151	Silny Pustynny Lis
2152	Silny Derwisz
2153	Silny Król Skorpion
2154	Silny Człowiek Skorpion
2155	Silny Skorpion Łucznik
2156	Silny Wężowy Miecznik
2157	Silny Wężowy Łucznik
2158	Silny Pustynny Zawadiaka
2191	Olbrzymi Żółw
2192	Elit. Olbrzymi Żółw
2201	Sługa Walczącego Tygr.
2202	Ognisty Duch
2203	Walczący Tygrys
2204	Płomień
2205	Ognisty Wojownik
2206	Ognisty Król
2207	Elit. Ognisty Król
2231	Silny Sługa Walcz. Tygr.
2232	Silny Ognisty Duch
2233	Silny Walczący Tygrys
2234	Silny Płomień
2235	Silny Ognisty Wojownik
2291	Czerwony Smok
2301	Duch Drzewa
2302	Duch Pniaka
2303	Driada
2304	Duch Wierzby
2305	Złe Drzewo
2306	Olbrzymi Duch Drzewa
2307	Władca Duchów Drzew
2311	Czerw. Duch Drzewa
2312	Czerw. Duch Pniaka
2313	Czerwona Driada
2314	Czerw. Duch Wierzby
2315	Czerwone Złe Drzewo
2401	Wojownik Setaou
2402	Łowca Setaou
2403	Mistyk Setaou
2404	Lider Setaou
2411	Żołnierz Setaou
2412	Łucznik Setaou
2413	Magistrat Setaou
2414	Komendant Setaou
2431	????
2432	????
2433	????
2434	????
2451	?????
2452	?????
2453	?????
2454	?????
2491	Dowódca Yonghan
2492	Generał Yonghan
2493	Beran-Setaou
2494	Dowódca Huashin
2495	Generał Huashin
2501	Piekielna Meduza
2502	Piekielny Pies
2503	Zombie
2504	Piekielny Oficer
2505	Piekielny Stróż
2506	Dwugłowy Strzelec
2507	Piekielny Kleszcz
2508	Piekielny Wojownik
2509	Piekielny Strzelec
2510	Piekielny Włócznik
2511	Piekielny Kapłan
2512	Piekielny Major
2513	Piekielny Rzeźnik
2514	Piekielny Generał
2541	Zły Piekielny Wojownik
2542	Zły Piekielny Strzelec
2543	Zły Piekielny Włócznik
2544	Zły Piekielny Kapłan
2545	Zły Piekielny Major
2546	Zły Piekielny Rzeźnik
2547	Zły Piekielny Generał
2591	Tartar
2592	Piekielny Bastard
2593	Piekielny Bastard
2594	Piekielny Bastard
2595	Ereb
2596	Motłoch Azraela
2597	Charon
2598	Azrael
3001	Gnoll Wojownik
3002	Gnoll Łucznik
3003	Gnoll Obrońca
3004	Gnoll Mag
3005	Gnoll Generał
3090	Gnoll Lord
3091	Główny Gnoll Strażnik
3101	Jednooki Zabijaka
3102	Cyklop Żołnierz
3103	Cyklop Mag
3104	Cyklop Kat
3105	Generał Outis
3190	Arges
3191	Polifem
3201	Mantykora Wojownik
3202	Mantykora Żołnierz
3203	Mantykora Mag
3204	Mantykora Kat
3205	Generał Kor
3290	Rakszas
3291	Martyaxwar
3301	Lemur Wojownik
3302	Lemur Żołnierz
3303	Lemur Mag
3304	Lemur Kat
3305	Lemur Generał
3390	Lemur Hrabia
3391	Straż Przyboczna Lemur
3401	Trytońska Murena
3402	Żołnierz Shark
3403	Trytoński Mag
3404	Trytoński Łowca
3405	Trytoński Rozpruwacz
3490	Generał Kappa
3491	Tryton
3501	Czerwona Amazonka
3502	Czerwony Asasyn
3503	Czerwony Mag
3504	Czerwony Kat
3505	Czarny Generał
3551	Brutalna Czerw. Amazonka
3552	Brutalny Czerw. Asasyn
3553	Brutalny Czerw. Mag
3554	Brutalny Czerw. Kat
3555	Biały Generał
3590	Trupia Twarz
3591	Czerwony Wódz
3595	Brutalna Trupia Twarz
3596	Brutalny Czerwony Wódz
3601	Krab Wojownik
3602	Kleszczo-Łucznik
3603	Żołnierz Shrimp
3604	Diabelski Pustelnik
3605	Krab Pancerny
3690	Generał Lobster
3691	Król Krabbs
3701	Gigantyczny Zgryzacz
3702	Gigant Oprawca
3703	Gigant Mag
3704	Dwigant
3705	Kapitan Haak
3790	Rzygacz
3791	Król Wobba
3801	Katogr
3802	Ogro-Łucznik
3803	Ogr Bojowy
3804	Ogro-Magus
3805	Generał Ogg
3890	Kapitan Shrack
3891	Ogr Maximus
3901	Wierzbolud
3902	Eoten
3903	Skouman
3904	Kapitan Haak
3905	Se-Rang
3906	Jin-Hee
3907	Czerwony Mag
3908	Brutalny Czerw. Kat
3909	Biały Generał
3910	Trupia Twarz
3911	Aku-Boku
3912	Arboretum
3913	Sycomor
5001	Pirat Tanaka
5002	Hae-Tae
5003	Małpa
5004	Pirat Tanaka
5101	Słaby Małpi Żołnierz
5102	Słaby Małpi Miotacz
5103	Słaby Małpi Wojownik
5104	Słaby Małpi Generał
5111	Małpi Żołnierz
5112	Małpi Miotacz
5113	Małpi Wojownik
5114	Małpi Generał
5115	Kamienna Małpa
5116	Przyw. Małp
5121	Silny Małpi Żołnierz
5122	Silny Małpi Miotacz
5123	Silny Małpi Wojownik
5124	Silny Małpi Generał
5125	Silna Kamienna Małpa
5126	Silna Złota Małpa
5127	Silny Przyw. Małp
5131	Mądry M. Małpi Żołnierz
5132	Mądry M. Małpi Miotacz
5133	Mądry M. Małpi Wojownik
5134	Mądry M. Małpi Generał
5141	Mądry Małpi Żołnierz
5142	Mądry Małpi Miotacz
5143	Mądry Małpi Wojownik
5144	Mądry Małpi Generał
5145	Mądra Kam. Małpa
5146	Mądry Małpi Przyw.
5151	Zły Sil. Małpi Żołnierz
5152	Zły Silny Małpi Miotacz
5153	Zły Sil. Małpi Wojownik
5154	Zły Silny Małpi Generał
5155	Zła Silna Kam. Małpa
5156	Zła Silna Złota Małpa
5157	Zły Silny Małpi Przyw.
5161	Skalista Małpa
5162	Chodząca Małpa
5163	Lord Małp
6001	Ember Flame Ghost
6002	Ember Flame Tiger
6003	Ember Flame
6004	Ember Flame Warrior
6005	Ember Flame King
6006	Ember Flame Golem
6007	Ember Flame Beard
6008	Ember Flame General
6009	Ember Flame Chieftain
6051	Ignitor
6091	Razador
6101	Frost Crystal
6102	Frost Bug
6103	Frost Man
6104	Frost Yeti
6105	Frost Golem
6106	Frost Troll
6107	Frost Beard
6108	Frost General
6109	Frost Lord
6151	Szel
6191	Nemere
7001	Goryli Żołnierz
7002	Goryli Jeździec
7003	Gimu Małpi Żołnierz
7004	Małpi Dowódca
7005	Kam. Goryl
7006	Złoty Goryl
7007	Goryl Generał
7008	Robotnik Tu-Gui
7009	Żołnierz Tu-Gui
7010	Biały Komandor Tu-Gui
7012	Bi-Ma-Gui-An
7013	Król Skorpion
7014	Mądry Człowiek Skorpion
7015	Skorpion Łucznik
7016	Wężowy Wojownik Miecza
7017	Wężowy Łucznik
7018	Pustynny Zawadiaka
7019	Żołnierz Tu-ji
7020	Hwa-ryung
7021	Tu-Ji Bum
7022	Cham-Ma
7023	Teawha-Mu
7024	Juk-gui
7025	Dung-Juk
7026	Juk-Mok
7027	Hwaryu Juk
7028	Czarny Juk-Guimok
7029	NoNAme
7030	NoNAme
7031	NoNAme
7032	NoNAme
7033	NoNAme
7034	NoNAme
7035	NoNAme
7036	NoNAme
7037	NoNAme
7038	NoNAme
7039	NoNAme
7040	NoNAme
7041	NoNAme
7042	NoNAme
7043	NoNAme
7044	NoNAme
7045	NoNAme
7046	NoNAme
7047	NoNAme
7048	NoNAme
7049	NoNAme
7050	NoNAme
7051	NoNAme
7052	NoNAme
7053	NoNAme
7054	NoNAme
7055	NoNAme
7056	NoNAme
7057	NoNAme
7058	NoNAme
7059	NoNAme
7060	NoNAme
7061	NoNAme
7062	NoNAme
7063	NoNAme
7064	NoNAme
7065	NoNAme
7066	NoNAme
7067	NoNAme
7068	NoNAme
7069	NoNAme
7070	NoNAme
7071	NoNAme
7072	NoNAme
7073	NoNAme
7074	NoNAme
7075	NoNAme
7076	NoNAme
7077	NoNAme
7078	NoNAme
7079	NoNAme
7080	NoNAme
7081	NoNAme
7082	NoNAme
7083	NoNAme
7084	NoNAme
7085	NoNAme
7086	NoNAme
7087	NoNAme
7088	NoNAme
7089	NoNAme
7090	NoNAme
7091	NoNAme
7092	NoNAme
7093	NoNAme
7094	NoNAme
7095	NoNAme
7096	NoNAme
8001	Metin Cierpienia
8002	Metin Walki
8003	Metin Bitwy
8004	Metin Chciwości
8005	Metin Czerni
8006	Metin Ciemności
8007	Metin Zazdrości
8008	Metin Duszy
8009	Metin Cienia
8010	Metin Twardości
8011	Metin Diabła
8012	Metin Upadku
8013	Metin Śmierci
8014	Metin Morderstwa
8015	Metin Twardości
8016	Metin Diabła
8017	Metin Upadku
8018	Metin Śmierci
8019	Metin Morderstwa
8020	Kamień Shinsoo
8021	Kamień Jinno
8022	Kamień Chunjo
8023	Kamień Imperialny
8024	Metin Pung-Ma
8025	Metin Ma-An
8026	Metin Tu-Young
8027	Metin Jeon-Un
8031	Metin Góry
8032	Metin Zemsty
8033	Metin Samotności
8034	Metin Pychy
8035	Metin Zbawienia
8036	Metin Zdrady
8037	Metin Rozgoryczenia
8038	Metin Odwetu
8039	Metin Pychy
8040	Metin Zawiści
8041	Wielkanocny Metin
8042	Wielkanocny Metin
8043	Wielkanocny Metin
8044	Wielkanocny Metin
8045	Wielkanocny Metin
8046	Wielkanocny Metin
8047	Wielkanocny Metin
8048	Wielkanocny Metin
8049	Wielkanocny Metin
8050	Wielkanocny Metin
8051	Metin Mroku
8052	Metin Żaru
8053	Metin Próżności
8054	Metin Gniewu
8055	Metin Nieszczęścia
8056	Metin Podłości
8057	Purgatory Fire Metin
8101	Metin Cierpienia
8102	Metin Walki
8103	Metin Bitwy
8104	Metin Chciwości
8105	Metin Czerni
8106	Metin Ciemności
8107	Metin Zazdrości
8108	Metin Duszy
8109	Metin Cienia
8110	Metin Twardości
8111	Metin Diabła
8112	Metin Upadku
8113	Metin Śmierci
8114	Metin Morderstwa
8501	Dziki Pies
8502	Dzik
8503	Niedźwiedź
8504	Biały Tygrys
8505	Czar. Olbrzymi Ork
8506	Drzewny Żabi Przyw.
8507	Pustynny Zawadiaka
8508	Ezot. Dręczyciel
8509	Ezot. Przyzywacz
8510	Ognisty Wojownik
8511	Lodowy Golem
8600	?????
8601	?????
8602	?????
8603	?????
8604	????
8605	????
8606	??
8607	??
8608	???
8609	???
8610	?????
8611	?????
8612	????
8613	????
8614	??????
8615	??????
9001	Handlarz Bronią
9002	Handlarz Zbrojami
9003	Handlarka Różności
9004	Pomocnik Zdarzeń
9005	Dozorca
9006	Starsza Pani
9007	Handlarz Bronią
9008	Handlarz Zbrojami
9009	Rybak
9010	Helen Z Magazynu
9011	Hana Org. Ślubów
9012	Teleporter
10001	Obszar_Yayang 4002 8995
10002	Obszar_Youngan 4503 9050
10003	Obszar_Bokjung 1118 2161
10004	Obszar_Joan 876 2131
10005	Obszar_Bakra 9064 2214
10006	Obszar_Pyungmo 9372 2188
10007	Obszar_Youngan 4188 9560
10008	Obszar_Yayang 3179 8332
10009	Obszar_Joan 897 1127
10010	Obszar_Bokjun 1759 2210
10011	Obszar_Pyungmo 9343 3143
10012	Obszar_Bakra 8348 2926
10013	Świąt._Hwang 5536 1441
10014	Seungryong 3326 7468
10015	Pust._Yongbi 3467 6329
10016	Kuahlo_Dong 600 4960
10017	Świąt._Hwang 5906 1102
10018	Wieża_Gumsan 2165 7270
10019	Obszar_Yayang 3211 9009
10020	Jungrang 1356 43
10021	Obszar_Bokjun 1168 2920
10022	Waryong 2219 93
10023	Obszar_Bakra 9098 2948
10024	Imha 2718 130
10025	Góra_Sohan 4993 2984
10026	Lungsam 2887 57
10027	Lungsam 2866 437
10028	Czerw._Las 11199 708
10029	Wężowe_Pole 10590 7262
10030	Pust._Yongbi 3519 6223
10031	Wężowe_Pole 10590 7262
10032	KrainaGigantów 8283 7635
10033	Zin-Grotto 10594 7525
10034	2_Zin-Grotto 10594 7525
10035	Deon-Zeon 917 5253
10036	2_Deon-Zeon 7041 4642
10037	??? 3809 8233
10038	??? 9752 1330
10039	??? 1917 2900
10040	??? 9239 1836
10041	??? 8316 2154
10042	??? 9772 1850
10043	??? 3819 2969
10044	??? 10189 1484
10045	??? 3819 2969
10046	??? 9774 1501
10047	??? 2699 6752
10048	??? 9679 1994
10049	??? 2699 6752
10050	??? 9256 2012
10051	???? 3478 6189
10052	??? 9780 1995
10053	???? 3478 6189
10054	??? 10190 2002
10055	???? 6011 6874
10056	??? 4368 2158
10057	??? 3355 7558
10058	???? 5943 1337
10059	???1 0 10496
10060	????1 1536 10496
10061	????1 4608 10496
10062	???1 6144 10496
10063	??? 3031 266
10064	???? 11133 534
10065	???? 7754 10553
10066	????? 9915 11195
10067	Loch_Małp 7752 4477
10068	Obszar_Yayang 4062 8756
10069	Loch_Małp 8520 4477
10070	Obszar_Bokjung 1611 2130
10071	Loch_Małp 9288 4477
10072	Obszar_Bakra 8727 2100
10073	Pust._Yongbi 3061 6202
10074	Loch_Małp 1352 6532
10075	Pust._Yongbi 2879 5407
10076	Loch_Małp 1352 7300
10077	????1? 9 12078
10078	??? 2842 8106
10079	????1? 1459 13236
10080	????2? 2413 12755
10081	????1? 99 13618
10082	???? 5028 9998
10083	????1? 1360 14972
10084	????2? 2414 14289
10085	????1? 99 15154
10086	???? 616 1148
10087	????1? 1360 16508
10088	????2? 2414 15825
10089	????1? 99 16690
10090	???? 9609 3188
10091	????1? 1360 18044
10092	????2? 2414 17361
10093	Smocza_Brama 1731 12205
10094	Smocza_Brama 1733 13743
10095	Smocza_Brama 1728 15277
10096	Smocza_Brama 1724 16824
10097	°ĹąĚµż±Ľ2Ăţ 7040 5235 
10098	°ĹąĚµż±Ľ3Ăţ 984 5711
10099	Przylądek 11043 17885
10100	Przylądek 10963 16744
10101	Nefr.Zatoka 10869 16558
10102	Przylądek 11664 16779
10103	GromisteGóry 11345 16546
10104	Grom.Góry 11921 16550
10105	Gautama 12263 16811
10501	. 345 361
10502	. 106 547
10503	. 75 368
10504	. 89 746
10505	. 520 352
10506	. 541 45
10507	. 211 109
10508	. 615 49
10509	. 284 705
10510	. 145 310
10511	. 553 285
10512	. 487 274
10513	. 626 291
10514	. 285 569
10515	. 80 303
10516	. 315 238
10517	. 416 272
10518	. 72 498
10519	. 215 495
10520	. 523 415
10521	. 72 498
10522	. 518 480
10523	. 583 379
10524	. 459 558
10601	. 345 361
10602	. 520 352
10603	. 487 274
10604	. 75 368
10605	. 211 109
10606	. 215 495
10607	. 315 238
10608	. 520 352
10609	. 284 705
10610	. 145 310
10611	. 416 272
10612	. 80 303
10613	. 72 498
10614	. 106 547
10615	. 523 415
10616	. 541 45
10617	. 72 121
10618	. 518 480
10619	. 89 746
10620	. 285 569
10621	. 615 49
10622	. 72 498
10623	. 583 379
10624	. 459 558
10625	. 609 553
10626	. 594 338
10701	. 75 368
10702	. 541 45
10703	. 615 49
10704	. 284 705
10705	. 520 352
10706	. 553 285
10707	. 145 310
10708	. 345 361
10709	. 523 415
10710	. 72 498
10711	. 626 291
10712	. 487 274
10713	. 72 498
10714	. 106 547
10715	. 518 480
10716	. 285 569
10717	. 80 303
10718	. 211 109
10719	. 416 272
10720	. 215 495
10721	. 315 238
10722	. 89 746
10723	. 583 379
10724	. 459 558
10725	. 609 553
10726	. 594 338
10801	. 70 581
10802	. 69 664
10803	. 132 660
10804	. 184 566
10805	. 285 567
10806	. 272 636
10807	. 191 667
10808	. 345 563
10809	. 400 570
10810	. 68 806
10811	. 140 811
10812	. 189 722
10813	. 274 722
10814	.233 780
10815	. 318 780
10816	. 273 833
10817	.356 717
10818	.412 712
10819	. 372 776
10820	. 354 840
10821	. 366 817
10822	. 420 841
10823	. 94 846
10824	. 63 864
10825	. 131 866
10826	. 59 920
10827	. 91 940
10828	. 135 919
10829	. 194 870
10830	. 243 862
10831	. 312 861
10832	. 373 893
10833	. 406 880
10834	. 422 935
10835	. 500 807
11000	Strażnik Wsi
11001	Egzekutor Bitewny
11002	Strażnik Wsi
11003	Egzekutor Bitewny
11004	Strażnik Wsi
11005	Egzekutor Bitewny
11100	Strażnik Wsi
11101	Egzekutor Bitewny
11102	Strażnik Wsi
11103	Egzekutor Bitewny
11104	Strażnik Wsi
11105	Egzekutor Bitewny
11106	???
11107	???
11108	???
11109	???
11110	???
11111	???
11112	???
11113	???
11114	???
11115	???
11116	???
11117	???
11505	Złota Żaba
11506	??
11507	??
11508	??
11509	??
11510	??
12000	Ognisko Obozowe
13000	Drewniana Brama
13001	Kamienna Brama
14000	Warsztat
14001	Warsztat
14002	Warsztat
14003	Warsztat
14004	Warsztat
14005	Warsztat
14006	Warsztat
14007	Warsztat
14008	Warsztat
14009	Warsztat
14010	Ołtarz
14011	Ołtarz
14012	Ołtarz
14013	Ołtarz
14014	Ołtarz
14015	Ołtarz
14016	Ołtarz
14017	Ołtarz
14018	Ołtarz
14019	Ołtarz
14020	Kwatera Dowództwa
14021	Kwatera Dowództwa
14022	Kwatera Dowództwa
14023	Kwatera Dowództwa
14024	Kwatera Dowództwa
14025	Kwatera Dowództwa
14026	Kwatera Dowództwa
14027	Kwatera Dowództwa
14028	Kwatera Dowództwa
14029	Kwatera Dowództwa
14030	Obóz Treningowy
14031	Obóz Treningowy
14032	Obóz Treningowy
14033	Obóz Treningowy
14034	Obóz Treningowy
14035	Obóz Treningowy
14036	Obóz Treningowy
14037	Obóz Treningowy
14038	Obóz Treningowy
14039	Obóz Treningowy
14040	Piec
14041	Piec
14042	Piec
14043	Piec
14044	Piec
14045	Piec
14046	Piec
14047	Piec
14048	Piec
14049	Piec
20001	Alchemik
20002	Aranyo
20003	Ah-Yu
20004	Żebrak
20005	Yonah
20006	Mirine
20007	Rzeźnik
20008	Octavio
20009	Staruszek
20010	Domokrążca
20011	Uriel
20012	Yu-Rang
20013	Rybak
20014	Taurean
20015	Deokbae
20016	Kowal
20017	Yu-Hwan
20018	Baek-Go
20019	Yang-Shin
20020	Zdrajca Balso
20021	Ariyoung
20022	Huahn-So
20023	Soon
20024	Harang
20025	.
20026	Ji-Ryu
20027	Gillian
20028	Brat Mirine
20029	Kucyk
20030	Koń
20031	Święty Mikołaj
20032	Świąteczna Choinka
20033	Świąteczna Choinka
20034	Świąteczna Choinka
20035	Flaga
20036	Flaga
20037	Flaga
20038	..
20039	.
20040	Agent Lądowy
20041	Niepokaźny Pieszy
20042	Wędrujący Domokrążca
20043	.
20044	Stanley-Brońmistrz
20045	Stanton-Płatnerz
20046	Starbuck-Jubiler
20047	Żyła Diamentu
20048	Żyła Bursztynu
20049	Żyła Skamieniał. Drzewa
20050	Żyła Miedzi
20051	Żyła Srebra
