VNUM	LOCALE_NAME
2069	Roubovaný měděný luk+9
2070	Ničivý luk+0
2071	Ničivý luk+1
2072	Ničivý luk+2
2073	Ničivý luk+3
2074	Ničivý luk+4
2075	Ničivý luk+5
2076	Ničivý luk+6
2077	Ničivý luk+7
2078	Ničivý luk+8
2079	Ničivý luk+9
2080	Rudooký luk+0
2081	Rudooký luk+1
2082	Rudooký luk+2
2083	Rudooký luk+3
2084	Rudooký luk+4
2085	Rudooký luk+5
2086	Rudooký luk+6
2087	Rudooký luk+7
2088	Rudooký luk+8
2089	Rudooký luk+9
2090	Trnolistový luk+0
2091	Trnolistový luk+1
2092	Trnolistový luk+2
2093	Trnolistový luk+3
2094	Trnolistový luk+4
2095	Trnolistový luk+5
2096	Trnolistový luk+6
2097	Trnolistový luk+7
2098	Trnolistový luk+8
2099	Trnolistový luk+9
2100	Luk z býčího rohu+0
2101	Luk z býčího rohu+1
2102	Luk z býčího rohu+2
2103	Luk z býčího rohu+3
2104	Luk z býčího rohu+4
2105	Luk z býčího rohu+5
2106	Luk z býčího rohu+6
2107	Luk z býčího rohu+7
2108	Luk z býčího rohu+8
2109	Luk z býčího rohu+9
2110	Luk jednorožce+0
2111	Luk jednorožce+1
2112	Luk jednorožce+2
2113	Luk jednorožce+3
2114	Luk jednorožce+4
2115	Luk jednorožce+5
2116	Luk jednorožce+6
2117	Luk jednorožce+7
2118	Luk jednorožce+8
2119	Luk jednorožce+9
2120	Luk s gigant. křídly+0
2121	Luk s gigant. křídly+1
2122	Luk s gigant. křídly+2
2123	Luk s gigant. křídly+3
2124	Luk s gigant. křídly+4
2125	Luk s gigant. křídly+5
2126	Luk s gigant. křídly+6
2127	Luk s gigant. křídly+7
2128	Luk s gigant. křídly+8
2129	Luk s gigant. křídly+9
2130	Meruňkový luk+0
2131	Meruňkový luk+1
2132	Meruňkový luk+2
2133	Meruňkový luk+3
2134	Meruňkový luk+4
2135	Meruňkový luk+5
2136	Meruňkový luk+6
2137	Meruňkový luk+7
2138	Meruňkový luk+8
2139	Meruňkový luk+9
2140	Velký žlutý dračí luk+0
2141	Velký žlutý dračí luk+1
2142	Velký žlutý dračí luk+2
2143	Velký žlutý dračí luk+3
2144	Velký žlutý dračí luk+4
2145	Velký žlutý dračí luk+5
2146	Velký žlutý dračí luk+6
2147	Velký žlutý dračí luk+7
2148	Velký žlutý dračí luk+8
2149	Velký žlutý dračí luk+9
2150	Luk z parožiny+0
2151	Luk z parožiny+1
2152	Luk z parožiny+2
2153	Luk z parožiny+3
2154	Luk z parožiny+4
2155	Luk z parožiny+5
2156	Luk z parožiny+6
2157	Luk z parožiny+7
2158	Luk z parožiny+8
2159	Luk z parožiny+9
2160	Velký d'ábelský luk+0
2161	Velký d'ábelský luk+1
2162	Velký d'ábelský luk+2
2163	Velký d'ábelský luk+3
2164	Velký d'ábelský luk+4
2165	Velký d'ábelský luk+5
2166	Velký d'ábelský luk+6
2167	Velký d'ábelský luk+7
2168	Velký d'ábelský luk+8
2169	Velký d'ábelský luk+9
2170	Ocelový luk vran+0
2171	Ocelový luk vran+1
2172	Ocelový luk vran+2
2173	Ocelový luk vran+3
2174	Ocelový luk vran+4
2175	Ocelový luk vran+5
2176	Ocelový luk vran+6
2177	Ocelový luk vran+7
2178	Ocelový luk vran+8
2179	Ocelový luk vran+9
2180	Modrý dračí luk+0
2181	Modrý dračí luk+1
2182	Modrý dračí luk+2
2183	Modrý dračí luk+3
2184	Modrý dračí luk+4
2185	Modrý dračí luk+5
2186	Modrý dračí luk+6
2187	Modrý dračí luk+7
2188	Modrý dračí luk+8
2189	Modrý dračí luk+9
2190	Luk duchů+0
2191	Luk duchů+1
2192	Luk duchů+2
2193	Luk duchů+3
2194	Luk duchů+4
2195	Luk duchů+5
2196	Luk duchů+6
2197	Luk duchů+7
2198	Luk duchů+8
2199	Luk duchů+9
2370	Luk Fénixe +0
2371	Luk Fénixe +1
2372	Luk Fénixe +2
2373	Luk Fénixe +3
2374	Luk Fénixe +4
2375	Luk Fénixe +5
2376	Luk Fénixe +6
2377	Luk Fénixe +7
2378	Luk Fénixe +8
2379	Luk Fénixe +9
3000	Halapartna+0
3001	Halapartna+1
3002	Halapartna+2
3003	Halapartna+3
3004	Halapartna+4
3005	Halapartna+5
3006	Halapartna+6
3007	Halapartna+7
3008	Halapartna+8
3009	Halapartna+9
3010	Oštěp+0
3011	Oštěp+1
3012	Oštěp+2
3013	Oštěp+3
3014	Oštěp+4
3015	Oštěp+5
3016	Oštěp+6
3017	Oštěp+7
3018	Oštěp+8
3019	Oštěp+9
3020	Gilotinová čepel+0
3021	Gilotinová čepel+1
3022	Gilotinová čepel+2
3023	Gilotinová čepel+3
3024	Gilotinová čepel+4
3025	Gilotinová čepel+5
3026	Gilotinová čepel+6
3027	Gilotinová čepel+7
3028	Gilotinová čepel+8
3029	Gilotinová čepel+9
3030	Pavoučí oštěp+0
3031	Pavoučí oštěp+1
3032	Pavoučí oštěp+2
3033	Pavoučí oštěp+3
3034	Pavoučí oštěp+4
3035	Pavoučí oštěp+5
3036	Pavoučí oštěp+6
3037	Pavoučí oštěp+7
3038	Pavoučí oštěp+8
3039	Pavoučí oštěp+9
3040	Sudlice+0
3041	Sudlice+1
3042	Sudlice+2
3043	Sudlice+3
3044	Sudlice+4
3045	Sudlice+5
3046	Sudlice+6
3047	Sudlice+7
3048	Sudlice+8
3049	Sudlice+9
3050	Válečná kosa+0
3051	Válečná kosa+1
3052	Válečná kosa+2
3053	Válečná kosa+3
3054	Válečná kosa+4
3055	Válečná kosa+5
3056	Válečná kosa+6
3057	Válečná kosa+7
3058	Válečná kosa+8
3059	Válečná kosa+9
3060	Válečná vidlice+0
3061	Válečná vidlice+1
3062	Válečná vidlice+2
3063	Válečná vidlice+3
3064	Válečná vidlice+4
3065	Válečná vidlice+5
3066	Válečná vidlice+6
3067	Válečná vidlice+7
3068	Válečná vidlice+8
3069	Válečná vidlice+9
3070	Půlměsíční halapartna+0
3071	Půlměsíční halapartna+1
3072	Půlměsíční halapartna+2
3073	Půlměsíční halapartna+3
3074	Půlměsíční halapartna+4
3075	Půlměsíční halapartna+5
3076	Půlměsíční halapartna+6
3077	Půlměsíční halapartna+7
3078	Půlměsíční halapartna+8
3079	Půlměsíční halapartna+9
3080	Obří sekera+0
3081	Obří sekera+1
3082	Obří sekera+2
3083	Obří sekera+3
3084	Obří sekera+4
3085	Obří sekera+5
3086	Obří sekera+6
3087	Obří sekera+7
3088	Obří sekera+8
3089	Obří sekera+9
3090	Ledovcová píka+0
3091	Ledovcová píka+1
3092	Ledovcová píka+2
3093	Ledovcová píka+3
3094	Ledovcová píka+4
3095	Ledovcová píka+5
3096	Ledovcová píka+6
3097	Ledovcová píka+7
3098	Ledovcová píka+8
3099	Ledovcová píka+9
3100	Meč Dvanáct duchů+0
3101	Meč Dvanáct duchů+1
3102	Meč Dvanáct duchů+2
3103	Meč Dvanáct duchů+3
3104	Meč Dvanáct duchů+4
3105	Meč Dvanáct duchů+5
3106	Meč Dvanáct duchů+6
3107	Meč Dvanáct duchů+7
3108	Meč Dvanáct duchů+8
3109	Meč Dvanáct duchů+9
3110	Čepel spásy+0
3111	Čepel spásy+1
3112	Čepel spásy+2
3113	Čepel spásy+3
3114	Čepel spásy+4
3115	Čepel spásy+5
3116	Čepel spásy+6
3117	Čepel spásy+7
3118	Čepel spásy+8
3119	Čepel spásy+9
3120	Zabiják lvů+0
3121	Zabiják lvů+1
3122	Zabiják lvů+2
3123	Zabiják lvů+3
3124	Zabiják lvů+4
3125	Zabiják lvů+5
3126	Zabiják lvů+6
3127	Zabiják lvů+7
3128	Zabiják lvů+8
3129	Zabiják lvů+9
3130	Velká sudlice+0
3131	Velká sudlice+1
3132	Velká sudlice+2
3133	Velká sudlice+3
3134	Velká sudlice+4
3135	Velká sudlice+5
3136	Velká sudlice+6
3137	Velká sudlice+7
3138	Velká sudlice+8
3139	Velká sudlice+9
3140	Magnetická čepel+0
3141	Magnetická čepel+1
3142	Magnetická čepel+2
3143	Magnetická čepel+3
3144	Magnetická čepel+4
3145	Magnetická čepel+5
3146	Magnetická čepel+6
3147	Magnetická čepel+7
3148	Magnetická čepel+8
3149	Magnetická čepel+9
3150	Čepel na pololidi+0
3151	Čepel na pololidi+1
3152	Čepel na pololidi+2
3153	Čepel na pololidi+3
3154	Čepel na pololidi+4
3155	Čepel na pololidi+5
3156	Čepel na pololidi+6
3157	Čepel na pololidi+7
3158	Čepel na pololidi+8
3159	Čepel na pololidi+9
3160	Meč zášti+0
3161	Meč zášti+1
3162	Meč zášti+2
3163	Meč zášti+3
3164	Meč zášti+4
3165	Meč zášti+5
3166	Meč zášti+6
3167	Meč zášti+7
3168	Meč zášti+8
3169	Meč zášti+9
3170	Zabiják žlutých draků+0
3171	Zabiják žlutých draků+1
3172	Zabiják žlutých draků+2
3173	Zabiják žlutých draků+3
3174	Zabiják žlutých draků+4
3175	Zabiják žlutých draků+5
3176	Zabiják žlutých draků+6
3177	Zabiják žlutých draků+7
3178	Zabiják žlutých draků+8
3179	Zabiják žlutých draků+9
3180	Zabiják modrých draků+0
3181	Zabiják modrých draků+1
3182	Zabiják modrých draků+2
3183	Zabiják modrých draků+3
3184	Zabiják modrých draků+4
3185	Zabiják modrých draků+5
3186	Zabiják modrých draků+6
3187	Zabiják modrých draků+7
3188	Zabiják modrých draků+8
3189	Zabiják modrých draků+9
3190	Sluneční meč+0
3191	Sluneční meč+1
3192	Sluneční meč+2
3193	Sluneční meč+3
3194	Sluneční meč+4
3195	Sluneční meč+5
3196	Sluneční meč+6
3197	Sluneční meč+7
3198	Sluneční meč+8
3199	Sluneční meč+9
3200	Čepel dračího boha+0
3201	Čepel dračího boha+1
3202	Čepel dračího boha+2
3203	Čepel dračího boha+3
3204	Čepel dračího boha+4
3205	Čepel dračího boha+5
3206	Čepel dračího boha+6
3207	Čepel dračího boha+7
3208	Čepel dračího boha+8
3209	Čepel dračího boha+9
3210	Čepel z krevele+0
3211	Čepel z krevele+1
3212	Čepel z krevele+2
3213	Čepel z krevele+3
3214	Čepel z krevele+4
3215	Čepel z krevele+5
3216	Čepel z krevele+6
3217	Čepel z krevele+7
3218	Čepel z krevele+8
3219	Čepel z krevele+9
4000	Amija+0
4001	Amija+1
4002	Amija+2
4003	Amija+3
4004	Amija+4
4005	Amija+5
4006	Amija+6
4007	Amija+7
4008	Amija+8
4009	Amija+9
4010	Devítičepel+0
4011	Devítičepel+1
4012	Devítičepel+2
4013	Devítičepel+3
4014	Devítičepel+4
4015	Devítičepel+5
4016	Devítičepel+6
4017	Devítičepel+7
4018	Devítičepel+8
4019	Devítičepel+9
4020	Krátký nůž+0
4021	Krátký nůž+1
4022	Krátký nůž+2
4023	Krátký nůž+3
4024	Krátký nůž+4
4025	Krátký nůž+5
4026	Krátký nůž+6
4027	Krátký nůž+7
4028	Krátký nůž+8
4029	Krátký nůž+9
4030	Dvojitá měsíční dýka+0
4031	Dvojitá měsíční dýka+1
4032	Dvojitá měsíční dýka+2
4033	Dvojitá měsíční dýka+3
4034	Dvojitá měsíční dýka+4
4035	Dvojitá měsíční dýka+5
4036	Dvojitá měsíční dýka+6
4037	Dvojitá měsíční dýka+7
4038	Dvojitá měsíční dýka+8
4039	Dvojitá měsíční dýka+9
4040	Nůž bez duše+0
4041	Nůž bez duše+1
4042	Nůž bez duše+2
4043	Nůž bez duše+3
4044	Nůž bez duše+4
4045	Nůž bez duše+5
4046	Nůž bez duše+6
4047	Nůž bez duše+7
4048	Nůž bez duše+8
4049	Nůž bez duše+9
5000	Měděný zvon+0
5001	Měděný zvon+1
5002	Měděný zvon+2
5003	Měděný zvon+3
5004	Měděný zvon+4
5005	Měděný zvon+5
5006	Měděný zvon+6
5007	Měděný zvon+7
5008	Měděný zvon+8
5009	Měděný zvon+9
5010	Stříbrný zvon+0
5011	Stříbrný zvon+1
5012	Stříbrný zvon+2
5013	Stříbrný zvon+3
5014	Stříbrný zvon+4
5015	Stříbrný zvon+5
5016	Stříbrný zvon+6
5017	Stříbrný zvon+7
5018	Stříbrný zvon+8
5019	Stříbrný zvon+9
5020	Zlatý zvon+0
5021	Zlatý zvon+1
5022	Zlatý zvon+2
5023	Zlatý zvon+3
5024	Zlatý zvon+4
5025	Zlatý zvon+5
5026	Zlatý zvon+6
5027	Zlatý zvon+7
5028	Zlatý zvon+8
5029	Zlatý zvon+9
5030	Nefritový zvon+0
5031	Nefritový zvon+1
5032	Nefritový zvon+2
5033	Nefritový zvon+3
5034	Nefritový zvon+4
5035	Nefritový zvon+5
5036	Nefritový zvon+6
5037	Nefritový zvon+7
5038	Nefritový zvon+8
5039	Nefritový zvon+9
5040	Studnový zvon+0
5041	Studnový zvon+1
5042	Studnový zvon+2
